neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Sol,40.41889,-3.70096,Entire rental unit,Entire home/apt,5,2.0,4.0,0.0,0.75,1.0,within a day,24.0,1,2,12,20,27,1,365,0,0,4.75,4.79,4.85,4.64,1.42,217.0,Madrid,1.0,20,1.0,1.0,1.0,0.7065217391304348,0.8351648351648352,1.0,1.0,0.8666666666666667,0.3315068493150684,0.9042145593869731,0.9807692307692308,,,,
Sol,40.41815,-3.70317,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,13.0,1,9,31,52,239,1,365,9,2,3.89,4.0,5.0,4.0,0.21,218.0,Madrid,1.0,10,0.0,0.1318681318681318,0.9891304347826086,0.25,0.5274725274725275,0.0,0.8043478260869565,0.0444444444444444,0.3315068493150684,0.3524904214559387,0.3269230769230768,,,,
Palacio,40.41573017277991,-3.7090136110782623,Private room in rental unit,Private room,2,1.0,1.0,1.0,0.99,0.97,within an hour,8.0,1,2,14,42,216,2,5,66,66,4.89,4.91,5.0,4.83,6.64,102.0,Madrid,1.0,27,0.0666666666666666,0.2087912087912088,0.9782608695652174,0.3695652173913043,0.6813186813186813,0.0,0.8804347826086957,0.0666666666666666,0.3315068493150684,0.4099616858237548,0.4038461538461538,,,,
Canillejas,40.43902,-3.61195,Private room in rental unit,Private room,1,1.0,1.0,1.0,0.95,0.34,within a few hours,45.0,0,29,59,89,364,3,365,1,0,5.0,5.0,5.0,5.0,0.02,57.0,Madrid,1.0,28,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.3315068493150684,0.0,0.0095238095238094,,,,
Rejas,40.442059783400246,-3.582167814301355,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.98,0.98,within an hour,58.0,1,12,42,72,343,1,1125,1,1,5.0,5.0,5.0,5.0,0.45,68.0,Madrid,1.0,29,0.0,0.021978021978022,0.2065217391304348,0.0108695652173913,0.2197802197802197,0.0,0.0217391304347825,0.0,0.3315068493150684,0.0538461538461538,0.0761904761904761,,,,
Embajadores,40.41254,-3.70363,Entire rental unit,Entire home/apt,5,2.0,3.0,0.0,1.0,1.0,within an hour,159.0,1,4,17,30,241,2,1125,418,51,4.66,4.73,4.79,4.6,4.26,178.0,Madrid,2.0,28,0.4555555555555556,0.1208791208791209,0.2826086956521739,0.5,0.6373626373626373,0.3804347826086957,0.1739130434782608,0.1666666666666666,0.3315068493150684,0.3409961685823754,0.3365384615384615,,,,
Cortes,40.41435,-3.70088,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,0.0,0.43,a few days or more,1.0,0,4,14,28,225,1,1125,41,0,4.49,4.34,4.95,4.71,0.56,141.0,Madrid,1.0,23,0.3222222222222222,0.4175824175824175,0.1521739130434782,0.6413043478260869,0.6153846153846154,0.4021739130434782,0.1304347826086956,0.3888888888888888,0.3315068493150684,0.3716475095785441,0.4134615384615384,,,,
Argüelles,40.4287906,-3.7196117,Entire rental unit,Entire home/apt,5,2.0,3.0,0.0,1.0,0.99,within an hour,107.0,1,7,35,65,84,1,365,5,4,4.0,3.8,4.8,3.6,0.28,212.0,Madrid,2.0,31,1.0,1.0,0.9891304347826086,0.0978260869565217,0.4175824175824175,1.0,1.0,0.6555555555555556,0.3315068493150684,0.7653846153846153,0.780952380952381,,,,
San Isidro,40.39677,-3.73255,Entire rental unit,Entire home/apt,3,2.0,2.0,1.0,1.0,1.0,within an hour,1.0,1,2,9,33,104,3,365,76,24,4.93,4.95,4.47,4.83,2.42,101.0,Madrid,1.0,39,0.3444444444444444,1.0,0.9891304347826086,0.5217391304347826,0.7692307692307692,0.9782608695652174,1.0,0.0999999999999999,0.3315068493150684,0.7153846153846154,0.7142857142857143,,,,
Palacio,40.41503,-3.70911,Entire rental unit,Entire home/apt,3,1.0,1.0,0.0,1.0,0.99,within an hour,1.0,1,3,6,11,85,2,31,453,75,4.64,4.61,4.96,4.67,4.57,58.0,Madrid,1.5,35,0.7444444444444445,0.5054945054945055,0.9782608695652174,0.8369565217391304,0.9010989010989012,0.4782608695652174,0.9239130434782608,0.7666666666666666,0.3315068493150684,0.7471264367816092,0.8173076923076923,,,,
Universidad,40.42589,-3.71113,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,1.0,0.99,Unknown,1.0,0,30,60,90,365,30,1125,22,0,4.86,4.91,4.91,4.77,0.21,190.0,Madrid,2.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3315068493150684,0.0,0.0,,,,
Berruguete,40.45991,-3.70046,Entire serviced apartment,Entire home/apt,3,1.0,2.0,0.0,0.99,0.97,within an hour,18.0,0,6,22,46,297,2,1125,1,0,4.0,4.0,4.0,4.0,0.02,135.0,Madrid,1.0,47,0.1333333333333333,0.0659340659340659,0.1739130434782608,0.3695652173913043,0.4945054945054945,0.0760869565217391,0.0,0.1777777777777778,0.3315068493150684,0.1417624521072796,0.2980769230769231,,,,
El Viso,40.44182207710481,-3.6792671220206574,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.39,within a few hours,2.0,0,11,39,69,249,1,180,4,4,5.0,5.0,5.0,5.0,0.63,59.0,Madrid,1.0,40,0.0,0.2197802197802197,0.9456521739130436,0.0978260869565217,0.3736263736263736,0.0,0.8913043478260869,0.0,0.3315068493150684,0.3115384615384615,0.3333333333333333,,,,
Universidad,40.4241623564626,-3.707287944853306,Entire rental unit,Entire home/apt,2,1.0,2.0,0.0,1.0,0.99,within an hour,2.0,0,2,8,8,8,1,1125,61,56,4.57,4.46,4.97,4.46,3.13,108.0,Madrid,1.0,22,1.0,1.0,0.9891304347826086,0.9239130434782608,0.912087912087912,1.0,1.0,1.0,0.3315068493150684,0.9770114942528736,0.9807692307692308,,,,
Cortes,40.41349,-3.69755,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.99,0.99,within an hour,338.0,1,7,26,54,329,1,1125,91,28,4.1,4.32,4.71,3.98,1.85,118.0,Madrid,1.0,22,0.0,0.0,0.1304347826086956,0.2608695652173913,0.3956043956043956,0.0,0.0,0.0,0.3315068493150684,0.0881226053639846,0.125,,,,
Palacio,40.40903,-3.71289,Entire serviced apartment,Entire home/apt,10,5.0,5.0,0.0,0.68,0.56,within an hour,208.0,1,7,21,32,243,1,15,53,12,4.53,4.66,4.77,4.43,1.24,277.0,Madrid,2.0,42,0.0555555555555555,0.0,0.7608695652173914,0.5108695652173914,0.7252747252747253,0.0434782608695651,0.467391304347826,0.0999999999999999,0.3315068493150684,0.3115384615384615,0.3904761904761904,,,,
Moscardó,40.38921,-3.70533,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.15,within an hour,1.0,0,0,12,36,311,2,1125,31,1,5.0,4.84,4.81,4.9,0.74,28.0,Madrid,1.5,38,0.0,0.0,0.1847826086956522,0.4021739130434782,0.5934065934065934,0.0,0.0,0.0,0.3315068493150684,0.15,0.1428571428571429,,,,
Entrevías,40.379888690024565,-3.667836338281632,Private room in home,Private room,1,1.0,1.0,1.0,1.0,1.0,within an hour,2.0,0,8,38,68,343,5,1125,44,19,4.8,4.91,4.57,4.77,1.19,36.0,Madrid,1.0,39,0.0,0.0,0.1847826086956522,0.0543478260869565,0.2417582417582418,0.0,0.0,0.0,0.3315068493150684,0.0576923076923077,0.0666666666666666,,,,
Ventas,40.42893,-3.66019,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.75,within an hour,1.0,0,11,41,71,346,1,365,15,15,4.87,4.73,4.53,4.87,2.37,45.0,Madrid,2.0,32,0.0,0.0,0.108695652173913,0.0978260869565217,0.2087912087912088,0.0,0.0,0.0,0.3315068493150684,0.0423076923076922,0.0761904761904761,,,,
Embajadores,40.40808177795204,-3.710733554653877,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.67,0.47,within a day,47.0,0,0,20,50,230,30,330,0,0,4.75,4.79,4.85,4.64,1.42,91.0,Madrid,1.0,28,0.0,0.2197802197802197,1.0,0.25,0.5824175824175823,0.0,0.8913043478260869,0.0,0.3315068493150684,0.3692307692307692,0.3714285714285714,,,,
Palacio,40.41687,-3.70956,Private room in rental unit,Private room,2,1.0,0.0,0.0,0.88,0.94,within an hour,5.0,0,8,38,68,343,2,21,0,0,4.75,4.79,4.85,4.64,1.42,60.0,Madrid,1.0,16,0.0,0.0,0.1521739130434782,0.0869565217391304,0.2417582417582418,0.0,0.0,0.0,0.3315068493150684,0.0651340996168582,0.0480769230769231,,,,
Imperial,40.4133381,-3.7197503,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,0.84,within an hour,6.0,0,20,50,80,260,1,364,8,8,5.0,4.75,5.0,4.75,5.71,98.0,Madrid,1.0,38,0.0,0.2197802197802197,0.9239130434782608,0.0,0.2527472527472527,0.0,0.8913043478260869,0.0,0.3315068493150684,0.2807692307692307,0.3047619047619048,,,,
Universidad,40.42091532596572,-3.704269727893753,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,159.0,1,16,46,76,257,2,365,31,31,4.61,4.74,4.68,4.42,5.67,106.0,Madrid,1.0,34,0.0,0.1978021978021977,0.9456521739130436,0.0326086956521739,0.3076923076923077,0.0,0.8695652173913043,0.0,0.3315068493150684,0.2950191570881226,0.2980769230769231,,,,
Cortes,40.41484,-3.70059,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.75,1.0,within a day,24.0,1,5,20,40,276,1,365,54,2,4.52,4.78,4.74,4.63,0.65,172.0,Madrid,1.0,17,0.0333333333333333,0.0,0.467391304347826,0.467391304347826,0.5054945054945055,0.0,0.3369565217391305,0.1333333333333333,0.3315068493150684,0.2337164750957854,0.2692307692307693,,,,
Justicia,40.42427861171029,-3.695910834818168,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.97,0.99,within an hour,904.0,1,1,20,50,291,30,330,0,0,4.75,4.79,4.85,4.64,1.42,129.0,Madrid,1.0,33,0.0,0.0,0.5434782608695652,0.2608695652173913,0.5824175824175823,0.0,0.2282608695652174,0.0,0.3315068493150684,0.2076923076923077,0.1904761904761904,,,,
Embajadores,40.40811,-3.70961,Entire loft,Entire home/apt,2,1.0,1.0,1.0,1.0,0.98,within an hour,2.0,1,3,20,50,312,10,1125,94,31,4.78,4.82,4.97,4.71,2.25,95.0,Madrid,1.0,36,0.0333333333333333,0.0,0.1739130434782608,0.3695652173913043,0.4395604395604395,0.0,0.0,0.1444444444444445,0.3315068493150684,0.1461538461538462,0.1428571428571429,,,,
Arapiles,40.43541594406472,-3.7068038061261177,Entire rental unit,Entire home/apt,3,2.0,4.0,1.0,1.0,0.98,within an hour,13.0,0,0,0,0,164,1,365,1,1,4.0,5.0,5.0,3.0,0.38,162.0,Madrid,1.0,37,1.0,0.1318681318681318,0.1739130434782608,0.9021739130434784,0.8461538461538461,0.467391304347826,0.0,0.9,0.3315068493150684,0.5555555555555556,0.5384615384615384,,,,
Castillejos,40.46372889692601,-3.693904229858606,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.97,0.99,within an hour,17.0,1,4,27,57,318,7,366,3,1,3.67,3.67,3.67,3.67,0.11,138.0,Madrid,1.0,41,0.0,0.0,0.3152173913043478,0.1956521739130434,0.5164835164835164,0.0,0.0,0.0,0.3315068493150684,0.1340996168582375,0.1153846153846154,,,,
Jerónimos,40.40762,-3.68618,Entire home,Entire home/apt,5,3.0,3.0,0.0,0.99,0.8,within a few hours,7.0,0,10,28,50,318,1,1125,133,26,4.73,4.57,4.84,4.56,3.7,175.0,Madrid,1.0,30,0.011111111111111,0.021978021978022,0.1413043478260869,0.3369565217391305,0.4175824175824175,0.0,0.0217391304347825,0.0777777777777777,0.3315068493150684,0.1115384615384615,0.1714285714285713,,,,
Canillas,40.4659,-3.62965,Entire rental unit,Entire home/apt,5,2.0,3.0,0.0,0.68,0.56,within an hour,208.0,1,8,22,41,60,1,365,31,31,4.74,4.77,4.55,4.71,3.09,114.0,Madrid,1.0,32,1.0,1.0,0.967391304347826,0.3804347826086957,0.6813186813186813,1.0,1.0,0.6555555555555556,0.3315068493150684,0.823076923076923,0.8666666666666667,,,,
San Isidro,40.40087,-3.72349,Private room in rental unit,Private room,2,1.0,1.0,0.0,1.0,1.0,within an hour,5.0,0,2,10,34,256,2,90,14,4,4.93,4.71,4.71,4.86,0.8,55.0,Madrid,2.0,32,0.0,0.2417582417582418,0.5108695652173914,0.4347826086956522,0.6263736263736264,0.0652173913043477,0.5,0.0,0.3315068493150684,0.2923076923076922,0.3142857142857143,,,,
Castillejos,40.45802332403862,-3.6921273670286174,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.0,0.08,a few days or more,1.0,0,25,54,84,359,1,365,1,1,5.0,5.0,5.0,5.0,0.14,96.0,Madrid,1.0,1,0.0,0.0,0.0434782608695651,0.0217391304347825,0.0659340659340659,0.0,0.0,0.0,0.3315068493150684,0.0229885057471264,0.0,,,,
Pueblo Nuevo,40.4326994,-3.6455281,Entire rental unit,Entire home/apt,7,2.0,5.0,1.0,1.0,1.0,within an hour,15.0,1,11,32,62,154,2,365,68,68,4.84,4.82,4.78,4.9,5.64,127.0,Madrid,1.0,24,0.1888888888888888,1.0,0.9347826086956522,0.1847826086956522,0.4505494505494505,0.8478260869565217,1.0,0.0,0.3315068493150684,0.573076923076923,0.5904761904761905,,,,
Embajadores,40.41268,-3.70078,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.99,Unknown,17.0,1,2,14,44,44,3,15,47,47,4.49,4.66,4.85,4.51,3.96,42.0,Madrid,1.0,16,1.0,1.0,0.9782608695652174,0.5434782608695652,0.6593406593406593,1.0,1.0,0.8555555555555556,0.3315068493150684,0.8773946360153256,0.8846153846153846,,,,
Ventas,40.43136486616866,-3.653565411639399,Entire rental unit,Entire home/apt,6,3.0,4.0,1.0,1.0,1.0,within an hour,22.0,1,9,35,65,115,1,365,67,33,4.82,4.84,4.7,4.66,2.76,159.0,Madrid,1.0,54,0.6555555555555556,1.0,0.9565217391304348,0.1304347826086956,0.4175824175824175,1.0,1.0,0.3111111111111111,0.3315068493150684,0.6807692307692308,0.6952380952380952,,,,
Ciudad Universitaria,40.4477747,-3.7100956,Private room in rental unit,Private room,1,1.0,1.0,1.0,0.98,0.38,within a few hours,34.0,0,18,18,18,243,30,365,2,2,5.0,5.0,4.5,5.0,0.23,27.0,Madrid,1.0,24,0.3444444444444444,0.0,0.0108695652173913,0.9782608695652174,0.6593406593406593,0.0,0.0,0.6888888888888889,0.3315068493150684,0.3307692307692308,0.3428571428571428,,,,
San Juan Bautista,40.44960071518314,-3.662146517227656,Private room in rental unit,Private room,2,1.0,1.0,1.0,1.0,0.83,within an hour,2.0,0,13,27,48,229,1,365,3,1,5.0,5.0,5.0,5.0,0.22,65.0,Madrid,1.0,14,0.0,0.2087912087912088,0.9130434782608696,0.3586956521739131,0.6043956043956045,0.0,0.8804347826086957,0.0,0.3315068493150684,0.3730769230769231,0.3714285714285714,,,,
Embajadores,40.41192,-3.70539,Entire rental unit,Entire home/apt,4,1.0,3.0,0.0,1.0,0.98,within an hour,1.0,0,5,29,47,321,1,1125,135,26,4.46,4.65,4.82,4.33,1.84,136.0,Madrid,1.0,31,0.0,0.0,0.1521739130434782,0.3260869565217391,0.4065934065934066,0.0,0.0,0.0777777777777777,0.3315068493150684,0.1226053639846743,0.1153846153846154,,,,
Justicia,40.4282378325495,-3.7000250458486073,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.86,0.57,within a day,541.0,0,1,23,53,328,1,365,0,0,4.75,4.79,4.85,4.64,1.42,118.0,Madrid,1.0,16,0.0,0.0,0.1630434782608695,0.2391304347826086,0.4065934065934066,0.0,0.0,0.0,0.3315068493150684,0.10727969348659,0.0865384615384615,,,,
Sol,40.4147,-3.70597,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.99,1.0,within an hour,21.0,1,14,43,71,318,3,1080,90,20,4.72,4.74,4.84,4.72,1.5,253.0,Madrid,1.0,32,0.0555555555555555,0.0439560439560439,0.3260869565217391,0.0869565217391304,0.2857142857142857,0.0,0.1304347826086956,0.0999999999999999,0.3315068493150684,0.1417624521072796,0.0961538461538461,,,,
Palacio,40.415676,-3.711414,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,0.98,within an hour,2.0,1,5,25,55,134,2,1125,149,12,4.85,4.8,4.97,4.75,2.19,207.0,Madrid,2.0,38,0.3333333333333333,1.0,0.9891304347826086,0.2065217391304348,0.5274725274725275,0.9891304347826086,1.0,0.0,0.3315068493150684,0.6384615384615384,0.6190476190476191,,,,
Argüelles,40.42409,-3.71498,Entire condo,Entire home/apt,4,2.0,2.0,0.0,0.05,0.0,a few days or more,100.0,0,0,0,14,289,30,180,0,0,4.75,4.79,4.85,4.64,1.42,116.0,Madrid,1.0,17,0.0,0.0,0.1739130434782608,0.6521739130434783,0.8351648351648352,0.0,0.0,0.0,0.3315068493150684,0.210727969348659,0.2019230769230768,,,,
Justicia,40.42315455297914,-3.6961604556045455,Entire rental unit,Entire home/apt,4,2.0,4.0,1.0,0.92,0.92,within a few hours,30.0,0,1,8,38,291,1,365,74,11,4.95,4.89,5.0,4.82,0.83,218.0,Madrid,2.0,50,0.1111111111111111,0.0,0.1739130434782608,0.5217391304347826,0.5714285714285714,0.0,0.0,0.2444444444444444,0.3315068493150684,0.1999999999999999,0.2095238095238095,,,,
Aravaca,40.44735,-3.77851,Entire rental unit,Entire home/apt,7,4.0,5.0,1.0,1.0,0.89,within an hour,6.0,0,0,0,0,256,30,360,4,0,4.75,5.0,4.75,4.5,0.04,250.0,Madrid,3.0,42,0.0,0.0,0.1847826086956522,1.0,0.8571428571428572,0.0,0.0,0.3444444444444444,0.3315068493150684,0.3,0.2952380952380952,,,,
Embajadores,40.41045,-3.70864,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.86,0.57,within a day,541.0,0,0,0,0,258,30,365,1,1,5.0,5.0,5.0,4.0,0.13,122.0,Madrid,2.0,15,0.0,0.0,0.1739130434782608,0.9891304347826086,0.8461538461538461,0.0,0.0,0.3333333333333333,0.3315068493150684,0.2950191570881226,0.2884615384615384,,,,
Palacio,40.41636507910656,-3.711174702827973,Entire rental unit,Entire home/apt,8,1.0,5.0,0.0,0.99,0.79,within an hour,31.0,0,25,50,79,342,1,360,4,1,5.0,5.0,5.0,4.0,0.17,144.0,Madrid,1.0,42,0.0444444444444444,0.0,0.0543478260869565,0.1521739130434782,0.1098901098901099,0.0,0.0,0.1444444444444445,0.3315068493150684,0.0692307692307692,0.0476190476190476,,,,
Guindalera,40.43683,-3.67461,Entire rental unit,Entire home/apt,3,1.0,1.0,1.0,0.95,0.34,within a few hours,45.0,0,14,44,74,349,4,365,0,0,4.75,4.79,4.85,4.64,1.42,142.0,Madrid,1.0,8,0.0,0.0,0.1413043478260869,0.0326086956521739,0.1758241758241758,0.0,0.0,0.0,0.3315068493150684,0.0498084291187739,0.0288461538461538,,,,
Cortes,40.41268157958984,-3.6956748962402335,Entire rental unit,Entire home/apt,6,2.0,3.0,0.0,1.0,0.98,within an hour,1.0,0,5,26,56,236,3,1125,270,59,4.69,4.67,4.93,4.65,3.58,153.0,Madrid,2.0,38,0.0,0.2087912087912088,0.9782608695652174,0.217391304347826,0.5274725274725275,0.0,0.8804347826086957,0.0,0.3315068493150684,0.3601532567049809,0.3365384615384615,,,,
Justicia,40.42178,-3.69725,Entire rental unit,Entire home/apt,4,2.0,2.0,1.0,0.95,1.0,within an hour,7.0,1,3,23,53,328,1,365,30,30,4.77,4.93,4.87,4.73,2.74,217.0,Madrid,2.0,33,0.0,0.0,0.1739130434782608,0.2282608695652174,0.4065934065934066,0.0,0.0,0.0,0.3315068493150684,0.0957854406130268,0.1153846153846154,,,,
Justicia,40.42023,-3.70028,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,0.4,within an hour,2.0,1,0,0,30,305,4,365,0,0,4.75,4.79,4.85,4.64,1.42,180.0,Madrid,1.0,8,0.0,0.0,0.1739130434782608,0.4782608695652174,0.6593406593406593,0.0,0.0,0.0,0.3315068493150684,0.1685823754789271,0.1538461538461538,,,,
Adelfas,40.40654,-3.6682,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.88,within an hour,163.0,0,28,58,88,269,30,365,0,0,4.75,4.79,4.85,4.64,1.42,37.0,Madrid,2.0,17,0.0,0.2087912087912088,0.8369565217391304,0.0,0.1648351648351648,0.0,0.8804347826086957,0.0,0.3315068493150684,0.2576923076923076,0.2761904761904762,,,,
Justicia,40.42253,-3.69734,Entire rental unit,Entire home/apt,4,2.0,3.0,0.0,1.0,0.99,Unknown,3.0,1,0,0,0,0,1,1125,27,0,4.67,5.0,4.93,4.63,0.48,71.0,Madrid,2.0,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3315068493150684,1.0,1.0,,,,
Quintana,40.43443995838346,-3.6458099327910274,Private room in home,Private room,1,1.0,1.0,1.0,0.93,0.95,within an hour,3.0,0,5,5,5,18,1,365,94,38,4.83,4.88,4.74,4.8,3.11,20.0,Madrid,1.0,24,1.0,1.0,0.8043478260869565,1.0,0.8021978021978022,1.0,1.0,1.0,0.3315068493150684,0.9538461538461538,0.9428571428571428,,,,
Justicia,40.42858293243315,-3.7013908369159423,Entire rental unit,Entire home/apt,4,1.0,1.0,0.0,0.94,0.99,within an hour,7.0,1,4,15,37,37,20,330,6,6,4.5,4.17,4.83,4.33,0.99,68.0,Madrid,1.0,13,1.0,1.0,0.9891304347826086,0.6086956521739131,0.6483516483516483,1.0,1.0,0.9444444444444444,0.3315068493150684,0.8888888888888888,0.9230769230769232,,,,
San Isidro,40.394539372768186,-3.7242529589874223,Entire rental unit,Entire home/apt,3,0.0,1.0,0.0,1.0,1.0,within an hour,1.0,1,7,27,55,141,1,365,12,12,4.58,4.73,4.09,4.55,3.13,80.0,Madrid,1.0,7,0.2111111111111111,1.0,0.9456521739130436,0.2934782608695652,0.5164835164835164,0.8695652173913043,1.0,0.0555555555555555,0.3315068493150684,0.5923076923076923,0.6666666666666667,,,,
Ventas,40.42747,-3.64971,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,0.99,Unknown,2.0,0,24,54,84,352,2,345,37,25,4.97,4.89,4.76,4.73,1.52,158.0,Madrid,1.0,42,0.0,0.0,0.0652173913043477,0.0760869565217391,0.0659340659340659,0.0,0.0,0.0777777777777777,0.3315068493150684,0.0384615384615384,0.0285714285714285,,,,
Berruguete,40.46115,-3.70564,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,0.97,within an hour,2.0,0,2,7,20,96,2,10,41,41,4.68,4.61,4.29,4.56,3.48,63.0,Madrid,1.0,35,0.2444444444444444,1.0,0.9891304347826086,0.7065217391304348,0.8571428571428572,0.8695652173913043,1.0,0.2111111111111111,0.3315068493150684,0.7115384615384616,0.8,,,,
Cortes,40.414220385,-3.699093233,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,1.0,within an hour,6.0,1,0,0,0,0,1,365,12,12,4.5,4.83,4.83,4.5,6.32,92.0,Madrid,1.0,30,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3315068493150684,1.0,1.0,,,,
Imperial,40.410998644684575,-3.719520829617977,Entire rental unit,Entire home/apt,5,2.0,2.0,1.0,1.0,0.83,within an hour,1.0,0,0,0,0,45,30,365,256,76,4.93,4.9,4.79,4.88,2.73,87.0,Madrid,1.0,61,0.7777777777777778,0.8571428571428572,1.0,0.8695652173913043,1.0,0.967391304347826,0.8913043478260869,0.6444444444444444,0.3315068493150684,0.8807692307692307,0.8666666666666667,,,,
Lista,40.43229,-3.67576,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,1.0,1,13,43,73,163,1,365,68,14,4.63,4.69,4.93,4.47,1.36,128.0,Madrid,1.0,35,0.1999999999999999,1.0,0.967391304347826,0.0434782608695651,0.3406593406593406,0.8586956521739131,1.0,0.0,0.3315068493150684,0.5478927203065134,0.5673076923076923,,,,
Bellas Vistas,40.45029,-3.70537,Entire rental unit,Entire home/apt,7,3.0,4.0,0.0,0.97,1.0,within an hour,79.0,0,1,22,26,279,1,1125,4,0,4.75,4.75,3.5,4.0,0.18,90.0,Madrid,1.0,39,0.0333333333333333,0.0,0.1847826086956522,0.7173913043478262,0.5714285714285714,0.0,0.0,0.3777777777777777,0.3315068493150684,0.2384615384615385,0.2285714285714285,,,,
Valdeacederas,40.46681877291052,-3.705450278112447,Entire home,Entire home/apt,3,1.0,1.0,0.0,1.0,0.97,within an hour,11.0,0,1,6,25,285,1,365,32,32,4.81,4.75,4.47,4.78,4.9,57.0,Madrid,1.0,33,0.011111111111111,0.0329670329670329,0.217391304347826,0.6086956521739131,0.7032967032967032,0.0217391304347825,0.0108695652173913,0.1444444444444445,0.3315068493150684,0.1923076923076923,0.2857142857142857,,,,
San Isidro,40.39738067614654,-3.718827143311501,Private room in rental unit,Private room,2,1.0,0.0,1.0,1.0,0.97,within an hour,2.0,0,11,35,65,340,2,1125,40,28,4.58,4.35,4.55,4.5,1.4,50.0,Madrid,1.5,49,0.0,0.0,0.1521739130434782,0.1195652173913043,0.2747252747252747,0.0,0.0,0.0,0.3315068493150684,0.0615384615384615,0.0857142857142857,,,,
Justicia,40.42627590336497,-3.6944495514035225,Entire rental unit,Entire home/apt,5,3.0,3.0,0.0,0.67,0.33,within a day,1.0,0,8,38,68,240,7,365,1,1,4.0,4.0,5.0,4.0,0.2,187.0,Madrid,2.5,7,0.0333333333333333,0.2087912087912088,0.9891304347826086,0.1304347826086956,0.3846153846153846,0.0,0.8804347826086957,0.0999999999999999,0.3315068493150684,0.3346153846153846,0.3619047619047619,,,,
Palacio,40.41139,-3.71405,Entire rental unit,Entire home/apt,4,1.0,4.0,1.0,1.0,0.99,within an hour,13.0,0,12,29,29,29,2,1125,85,17,4.88,4.92,4.81,4.76,1.8,141.0,Madrid,1.0,51,1.0,1.0,1.0,0.6847826086956521,0.6813186813186813,1.0,1.0,1.0,0.3315068493150684,0.9157088122605364,0.9326923076923076,,,,
Embajadores,40.40843,-3.70755,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.68,0.56,within an hour,208.0,1,0,0,0,174,1,365,4,1,4.75,5.0,5.0,4.75,0.24,123.0,Madrid,1.0,26,0.8555555555555556,0.021978021978022,0.217391304347826,1.0,0.8571428571428572,0.1956521739130434,0.0543478260869565,1.0,0.3315068493150684,0.5269230769230769,0.5142857142857142,,,,
