neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,host_is_superhost,host_response_rate,host_acceptance_rate,host_response_time,host_listings_count,instant_bookable,availability_30,availability_60,availability_90,availability_365,minimum_nights,maximum_nights,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month,price,city,bathrooms,amenities_count,occupancy_q1,occupancy_q2,occupancy_q3,occupancy_q4,occupancy_autumn,occupancy_spring,occupancy_summer,occupancy_winter,occupancy_rate,occupancy_weekday,occupancy_weekend,total_reviews,days_since_last_review,listing_age_days,reviews_last_6m
Nakano Ku,35.70713,139.68573,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.97,within an hour,15.0,1,12,13,42,124,2,365,33,9,4.85,4.76,4.85,4.76,0.98,131.4896,Tokyo,1.0,32,0.1333333333333333,1.0,1.0,0.5,0.8351648351648352,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6590038314176245,0.6634615384615384,33.0,400.0,1226.0,0.0
Sol,40.41835,-3.70678,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.99,0.73,within an hour,27.0,0,0,19,49,157,30,365,4,1,4.0,3.0,4.75,4.25,0.25,46.0,Madrid,1.0,14,0.0,1.0,1.0,0.2717391304347826,0.6043956043956045,0.6630434782608696,1.0,0.0,0.3315068493150684,0.5708812260536398,0.5673076923076923,,,,
Sumida Ku,35.70117955258918,139.79962100555932,Entire serviced apartment,Entire home/apt,4,1.0,2.0,0.0,1.0,0.98,within an hour,16.0,1,7,24,52,82,1,365,5,3,4.0,4.2,3.8,4.0,0.4,128.247,Tokyo,1.0,30,0.6666666666666667,1.0,0.9891304347826086,0.4456521739130434,0.7142857142857143,1.0,1.0,0.3777777777777777,0.5506849315068494,0.7624521072796935,0.8076923076923077,5.0,482.0,589.0,0.0
Minato Ku,35.67635,139.73296,Entire serviced apartment,Entire home/apt,6,2.0,3.0,1.0,1.0,1.0,within an hour,20.0,1,7,26,56,225,2,365,123,31,4.91,4.77,4.93,4.76,1.74,245.365,Tokyo,1.0,33,0.0444444444444444,0.1318681318681318,1.0,0.3478260869565217,0.6813186813186813,0.0869565217391304,0.7282608695652174,0.0333333333333333,0.5506849315068494,0.3716475095785441,0.4134615384615384,123.0,218.0,2329.0,0.0
Valdezarza,40.46645519434738,-3.723258952028199,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.79,0.36,within a few hours,10.0,0,0,17,47,322,1,365,8,8,4.13,3.75,4.88,4.25,0.67,29.0,Madrid,1.0,5,0.0,0.0,0.1847826086956522,0.2826086956521739,0.4725274725274725,0.0,0.0,0.0,0.3315068493150684,0.1153846153846154,0.1238095238095238,,,,
Taito Ku,35.71648501486239,139.7921614936172,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,118.0,1,2,3,10,157,2,365,14,8,4.86,5.0,4.79,4.79,0.72,102.8146,Tokyo,1.5,32,0.0444444444444444,0.3296703296703297,1.0,0.8913043478260869,0.956043956043956,0.0,1.0,0.3222222222222222,0.5506849315068494,0.5747126436781609,0.5576923076923077,14.0,307.0,796.0,0.0
Sumida Ku,35.71248179534947,139.81563955097258,Entire rental unit,Entire home/apt,3,1.0,3.0,0.0,0.99,0.82,within an hour,41.0,0,1,4,11,172,1,1125,174,46,4.48,4.63,4.8,4.55,2.37,70.54979999999999,Tokyo,1.5,25,0.1777777777777778,0.0439560439560439,0.9891304347826086,0.8913043478260869,0.945054945054945,0.0543478260869565,0.7173913043478262,0.4,0.5506849315068494,0.5134099616858238,0.5673076923076923,174.0,214.0,2411.0,0.0
Kita Ku,35.7613065,139.7180585,Entire place,Entire home/apt,9,2.0,7.0,1.0,1.0,1.0,within an hour,1.0,0,0,1,6,198,4,60,58,30,4.97,4.98,4.93,4.88,2.69,203.2732,Tokyo,1.0,57,0.5,0.3736263736263736,0.0217391304347825,0.9347826086956522,0.6813186813186813,0.5217391304347826,0.0978260869565217,0.5333333333333333,0.5506849315068494,0.4597701149425287,0.4519230769230768,58.0,219.0,860.0,0.0
Edogawa Ku,35.74139,139.88622,Private room in home,Private room,7,1.0,5.0,0.0,0.98,0.98,within an hour,73.0,1,10,29,46,306,1,365,5,5,4.0,3.4,4.6,4.2,0.42,74.0218,Tokyo,1.0,26,0.1333333333333333,0.0,0.0217391304347825,0.4891304347826086,0.3406593406593406,0.0,0.0,0.3111111111111111,0.5506849315068494,0.164750957854406,0.1538461538461538,5.0,483.0,571.0,0.0
Embajadores,40.41236,-3.70741,Entire condo,Entire home/apt,4,1.0,2.0,1.0,1.0,0.99,within an hour,3.0,1,1,5,11,48,2,14,141,49,4.84,4.78,4.96,4.78,4.1,107.0,Madrid,1.0,39,0.6888888888888889,1.0,1.0,0.782608695652174,0.934065934065934,1.0,1.0,0.5333333333333333,0.3315068493150684,0.8620689655172413,0.8846153846153846,,,,
Nakano Ku,35.68786411646155,139.67273971641183,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.98,within an hour,12.0,1,4,10,34,125,2,7,13,13,5.0,4.85,4.85,4.92,4.38,98.6544,Tokyo,1.0,42,0.0333333333333333,1.0,1.0,0.5869565217391304,0.8901098901098901,0.6956521739130435,1.0,0.0333333333333333,0.5506849315068494,0.6513409961685823,0.6730769230769231,13.0,215.0,301.0,0.0
Shinjuku Ku,35.692623236351125,139.70780257786743,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,0.99,within an hour,23.0,0,3,19,48,56,2,365,13,13,4.46,4.31,4.92,4.31,1.07,215.8468,Tokyo,1.0,23,0.9111111111111112,1.0,1.0,0.4782608695652174,0.7692307692307692,1.0,1.0,0.6111111111111112,0.5506849315068494,0.8390804597701149,0.8653846153846154,13.0,345.0,575.0,0.0
Pueblo Nuevo,40.42861,-3.63654,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.68,0.56,within an hour,208.0,1,12,29,59,332,1,365,5,5,5.0,4.8,4.8,4.8,2.11,86.0,Madrid,1.0,24,0.0,0.021978021978022,0.1195652173913043,0.217391304347826,0.3406593406593406,0.0,0.0217391304347825,0.0,0.3315068493150684,0.0923076923076923,0.0857142857142857,,,,
Ota Ku,35.56317697671752,139.73163315080785,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,0.97,0.99,within an hour,48.0,1,1,30,60,141,1,365,11,11,4.64,4.91,4.55,4.64,1.42,57.9886,Tokyo,1.0,28,0.1333333333333333,1.0,0.9891304347826086,0.3260869565217391,0.6483516483516483,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6130268199233717,0.6153846153846154,11.0,329.0,444.0,0.0
Shinjuku Ku,35.712507125894604,139.68261792248794,Entire rental unit,Entire home/apt,3,0.0,2.0,0.0,0.98,0.99,within an hour,34.0,1,3,8,27,109,30,365,1,1,4.0,2.0,5.0,5.0,1.0,63.86,Tokyo,1.0,29,0.1333333333333333,1.0,1.0,0.6630434782608696,0.9010989010989012,0.7934782608695652,1.0,0.0999999999999999,0.5506849315068494,0.7011494252873562,0.7019230769230769,1.0,236.0,236.0,0.0
Toshima Ku,35.73554,139.7345,Private room in serviced apartment,Private room,3,1.0,2.0,1.0,1.0,0.98,within an hour,26.0,0,2,5,20,286,3,730,67,42,4.99,4.94,4.96,4.93,2.79,84.33239999999999,Tokyo,1.5,30,0.0555555555555555,0.0,0.0217391304347825,0.782608695652174,0.6373626373626373,0.0,0.0,0.2333333333333332,0.5506849315068494,0.2145593869731801,0.2211538461538461,67.0,224.0,932.0,0.0
Toshima Ku,35.73496,139.70432,Entire rental unit,Entire home/apt,2,1.0,2.0,1.0,1.0,1.0,within an hour,10.0,1,9,31,61,329,1,180,1,1,5.0,5.0,5.0,5.0,1.0,127.9866,Tokyo,1.0,33,0.0777777777777777,0.0,0.0108695652173913,0.3043478260869565,0.3186813186813186,0.0760869565217391,0.0,0.0,0.5506849315068494,0.0919540229885057,0.1153846153846154,1.0,225.0,225.0,0.0
Nakano Ku,35.68901,139.6767,Private room in hostel,Private room,2,1.0,1.0,0.0,1.0,0.99,within an hour,72.0,1,22,50,80,81,1,300,3,0,4.33,3.33,4.33,4.67,0.07,57.7654,Tokyo,5.0,34,1.0,1.0,0.9891304347826086,0.1304347826086956,0.4175824175824175,1.0,1.0,0.6888888888888889,0.5506849315068494,0.7701149425287357,0.7980769230769231,3.0,872.0,1500.0,0.0
Toshima Ku,35.7340913,139.6853006,Entire home,Entire home/apt,12,4.0,7.0,1.0,1.0,1.0,within an hour,2.0,1,21,51,81,356,1,365,17,17,4.82,4.76,4.53,4.94,1.88,249.9158,Tokyo,1.0,25,0.0,0.0,0.0108695652173913,0.0869565217391304,0.0989010989010988,0.0,0.0,0.0,0.5506849315068494,0.0229885057471264,0.0288461538461538,17.0,221.0,484.0,0.0
Toshima Ku,35.73787258508005,139.74757977084033,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,1.0,within an hour,26.0,1,5,5,10,96,3,365,13,12,4.69,4.85,4.85,4.69,1.05,94.2214,Tokyo,1.0,35,0.0444444444444444,1.0,1.0,0.8913043478260869,0.945054945054945,0.6956521739130435,1.0,0.3,0.5506849315068494,0.7318007662835249,0.75,13.0,227.0,583.0,0.0
Sumida Ku,35.72415,139.82221,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,0.99,within an hour,66.0,1,10,22,52,134,2,365,35,15,4.66,4.51,4.74,4.63,1.34,55.8992,Tokyo,1.0,31,0.1333333333333333,1.0,1.0,0.3913043478260869,0.7252747252747253,0.7934782608695652,1.0,0.0,0.5506849315068494,0.6245210727969348,0.6538461538461539,35.0,215.0,994.0,0.0
Shinjuku Ku,35.69597,139.70698,Entire rental unit,Entire home/apt,3,1.0,4.0,1.0,1.0,1.0,within an hour,5.0,0,3,12,35,129,20,180,0,0,4.81,4.8,4.78,4.75,1.39,74.0466,Tokyo,1.0,27,0.3222222222222222,0.6703296703296704,1.0,0.5869565217391304,0.8681318681318682,0.4021739130434782,1.0,0.3111111111111111,0.5506849315068494,0.6475095785440613,0.6442307692307692,,,,
Universidad,40.42354724315777,-3.709176556394736,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,0.64,0.42,within a day,273.0,0,30,60,90,270,30,365,1,0,5.0,5.0,5.0,5.0,0.08,98.0,Madrid,2.0,6,0.0,0.2087912087912088,0.8260869565217391,0.0,0.1538461538461538,0.0,0.8804347826086957,0.0,0.3315068493150684,0.2567049808429118,0.2692307692307693,,,,
San Andrés,40.3493346,-3.7036074,Private room in rental unit,Private room,2,1.0,2.0,0.0,0.9,1.0,within an hour,9.0,1,12,38,68,87,1,365,0,0,4.75,4.79,4.85,4.64,1.42,65.0,Madrid,1.0,5,1.0,1.0,0.9456521739130436,0.108695652173913,0.3846153846153846,1.0,1.0,0.6555555555555556,0.3315068493150684,0.7576923076923077,0.7714285714285715,,,,
Concepción,40.435966,-3.6582911,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.99,Unknown,1.0,0,28,58,88,269,1,365,0,0,4.75,4.79,4.85,4.64,1.42,160.0,Madrid,1.0,4,0.0,0.2087912087912088,0.8369565217391304,0.0,0.1648351648351648,0.0,0.8804347826086957,0.0,0.3315068493150684,0.2576923076923076,0.2761904761904762,,,,
Toshima Ku,35.72757,139.69128,Entire home,Entire home/apt,6,2.0,4.0,1.0,1.0,0.99,within an hour,3.0,0,6,20,40,220,3,365,7,7,5.0,5.0,5.0,5.0,4.12,67.22659999999999,Tokyo,1.5,42,0.0,0.0549450549450549,0.9782608695652174,0.5434782608695652,0.7802197802197802,0.0,0.7282608695652174,0.0777777777777777,0.5506849315068494,0.3869731800766284,0.4230769230769231,7.0,214.0,263.0,0.0
Nakano Ku,35.72296261705061,139.67026731349176,Entire rental unit,Entire home/apt,4,1.0,3.0,1.0,1.0,1.0,within an hour,15.0,1,8,24,44,150,2,90,8,8,5.0,5.0,4.88,5.0,1.62,125.9034,Tokyo,1.0,28,0.0,0.8351648351648352,1.0,0.5108695652173914,0.7362637362637363,0.5,1.0,0.1111111111111111,0.5506849315068494,0.5708812260536398,0.6346153846153846,8.0,273.0,360.0,0.0
Setagaya Ku,35.64146905064977,139.6656110500465,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,1.0,1.0,within an hour,4.0,1,1,1,1,92,30,185,9,4,5.0,4.89,5.0,4.56,0.44,64.1948,Tokyo,1.0,17,1.0,0.0,1.0,0.9891304347826086,0.989010989010989,0.3369565217391305,0.6739130434782609,1.0,0.5506849315068494,0.7509578544061303,0.7403846153846154,9.0,269.0,831.0,0.0
Itabashi Ku,35.75245042998599,139.71397359169222,Shared room in home,Shared room,2,1.0,2.0,0.0,1.0,0.83,within an hour,7.0,1,4,8,33,165,1,180,2,2,5.0,4.5,5.0,5.0,0.28,42.78,Tokyo,1.0,10,0.2777777777777778,0.4175824175824175,0.8478260869565217,0.6413043478260869,0.9010989010989012,0.5760869565217391,0.5326086956521738,0.1777777777777778,0.5506849315068494,0.5440613026819923,0.5576923076923077,2.0,340.0,423.0,0.0
Puerta Bonita,40.38783071706796,-3.7315673008561134,Private room in rental unit,Private room,1,1.0,1.0,0.0,1.0,0.92,within an hour,1.0,1,17,17,17,255,11,700,12,12,4.58,4.67,4.42,4.58,1.03,35.0,Madrid,1.0,15,0.1999999999999999,0.0,0.0108695652173913,0.9891304347826086,0.6703296703296704,0.0,0.0,0.5444444444444445,0.3315068493150684,0.2961538461538461,0.3142857142857143,,,,
Shinjuku Ku,35.71332,139.70139,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.98,1.0,within a few hours,16.0,1,18,39,59,257,4,23,0,0,4.81,4.8,4.78,4.75,1.39,136.9084,Tokyo,1.0,23,0.0,0.0,0.8478260869565217,0.3260869565217391,0.5384615384615384,0.0,0.5326086956521738,0.1111111111111111,0.5506849315068494,0.2950191570881226,0.2980769230769231,,,,
Sumida Ku,35.711217042562055,139.81602709363284,Entire rental unit,Entire home/apt,5,1.0,3.0,0.0,0.98,0.97,within an hour,43.0,1,16,16,37,119,30,365,1,1,5.0,4.0,5.0,5.0,0.94,80.848,Tokyo,1.0,30,0.1333333333333333,1.0,0.9891304347826086,0.5652173913043479,0.8241758241758241,0.7934782608695652,1.0,0.0666666666666666,0.5506849315068494,0.6704980842911877,0.6826923076923077,1.0,244.0,244.0,0.0
Sumida Ku,35.70889,139.80666,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,0.98,0.97,within an hour,74.0,1,7,21,35,116,1,365,22,4,4.45,4.41,4.77,4.68,0.82,90.8114,Tokyo,1.0,33,0.1333333333333333,1.0,0.9891304347826086,0.5978260869565217,0.7692307692307692,0.7934782608695652,1.0,0.1555555555555555,0.5506849315068494,0.6743295019157088,0.7019230769230769,22.0,441.0,1014.0,0.0
Taito Ku,35.70947,139.78876,Entire villa,Entire home/apt,7,3.0,4.0,0.0,1.0,0.0,Unknown,1.0,0,0,0,0,45,1,1125,1,0,5.0,5.0,5.0,5.0,0.01,213.1374,Tokyo,2.0,19,0.5,1.0,1.0,1.0,1.0,0.6956521739130435,1.0,0.8111111111111111,0.5506849315068494,0.8773946360153256,0.875,1.0,2468.0,2468.0,0.0
Costillares,40.46960252635127,-3.665090474620561,Entire rental unit,Entire home/apt,6,2.0,4.0,0.0,1.0,1.0,within an hour,25.0,1,7,29,53,326,1,365,3,3,4.0,4.67,5.0,4.33,0.26,119.0,Madrid,1.0,21,0.0,0.021978021978022,0.1847826086956522,0.217391304347826,0.4065934065934066,0.0,0.0217391304347825,0.0,0.3315068493150684,0.0961538461538461,0.1333333333333333,,,,
Gaztambide,40.43226,-3.71564,Entire rental unit,Entire home/apt,6,3.0,3.0,1.0,1.0,1.0,within an hour,1.0,0,5,17,32,221,2,180,36,23,4.97,4.92,4.83,4.86,2.03,248.0,Madrid,3.0,52,0.2444444444444444,0.3406593406593406,0.4456521739130434,0.5434782608695652,0.5934065934065934,0.2282608695652174,0.4021739130434782,0.3555555555555555,0.3315068493150684,0.3576923076923076,0.4857142857142857,,,,
Toshima Ku,35.72684,139.71777,Private room in serviced apartment,Private room,4,2.0,4.0,0.0,1.0,1.0,within an hour,41.0,1,2,3,17,100,1,365,101,32,4.79,4.87,4.56,4.73,2.01,104.0236,Tokyo,1.0,17,0.0777777777777777,1.0,0.9891304347826086,0.8260869565217391,0.967032967032967,0.7391304347826086,1.0,0.1888888888888888,0.5506849315068494,0.7203065134099618,0.7403846153846154,101.0,222.0,1720.0,0.0
Apostol Santiago,40.474499,-3.6610323,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.69,0.27,within a day,5.0,0,0,0,0,256,1,1125,51,14,4.49,4.37,4.41,4.53,1.85,30.0,Madrid,1.0,8,0.0,0.0,0.1847826086956522,1.0,0.8571428571428572,0.0,0.0,0.3444444444444444,0.3315068493150684,0.3,0.2952380952380952,,,,
Shinjuku Ku,35.69948293084979,139.70640797790986,Entire rental unit,Entire home/apt,5,1.0,4.0,1.0,1.0,1.0,within an hour,146.0,1,6,12,38,302,1,365,21,7,4.9,4.81,4.9,4.81,0.76,153.233,Tokyo,1.0,30,0.0888888888888889,0.0,0.0108695652173913,0.5869565217391304,0.5274725274725275,0.0,0.0,0.1666666666666666,0.5506849315068494,0.1724137931034483,0.1730769230769231,21.0,274.0,1039.0,0.0
Sumida Ku,35.70225,139.80747,Entire rental unit,Entire home/apt,5,2.0,3.0,1.0,1.0,1.0,within an hour,174.0,1,9,20,32,84,3,365,2,2,5.0,5.0,5.0,4.5,0.37,95.0398,Tokyo,1.0,29,0.4222222222222223,1.0,0.9891304347826086,0.6630434782608696,0.7802197802197802,0.7282608695652174,1.0,0.5666666666666667,0.5506849315068494,0.7394636015325671,0.8461538461538461,2.0,255.0,373.0,0.0
Cuatro Caminos,40.44986654251561,-3.701601936929823,Shared room in bed and breakfast,Shared room,1,1.0,1.0,0.0,1.0,1.0,within an hour,29.0,1,25,55,85,223,1,365,38,38,4.58,4.61,4.79,4.74,3.28,25.0,Madrid,1.0,18,0.0,0.6703296703296704,0.8804347826086957,0.0,0.2087912087912088,0.3369565217391305,1.0,0.0,0.3315068493150684,0.3831417624521073,0.4038461538461538,,,,
Arakawa Ku,35.7311,139.79553,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,2.0,1,3,10,29,113,2,180,36,16,4.5,4.31,4.64,4.58,0.48,63.178,Tokyo,1.0,27,0.0666666666666666,1.0,1.0,0.6847826086956521,0.8901098901098901,0.6956521739130435,1.0,0.1666666666666666,0.5506849315068494,0.6781609195402298,0.7211538461538461,36.0,230.0,2479.0,0.0
Ibiza,40.42131,-3.67494,Entire condo,Entire home/apt,4,2.0,2.0,0.0,0.05,0.0,a few days or more,100.0,0,29,59,89,364,30,180,0,0,4.75,4.79,4.85,4.64,1.42,81.0,Madrid,1.0,18,0.0,0.0,0.0108695652173913,0.0,0.0109890109890109,0.0,0.0,0.0,0.3315068493150684,0.0038314176245211,0.0,,,,
Sumida Ku,35.7077074,139.8131477,Entire rental unit,Entire home/apt,4,1.0,2.0,1.0,0.91,0.97,within an hour,9.0,0,4,12,27,160,2,365,34,16,4.65,4.26,4.91,4.56,1.44,67.8776,Tokyo,1.0,39,0.2111111111111111,0.3296703296703297,1.0,0.6956521739130435,0.8681318681318682,0.0,1.0,0.3777777777777777,0.5506849315068494,0.5517241379310345,0.5865384615384616,34.0,224.0,922.0,0.0
Taito Ku,35.70954,139.77885,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,1.0,0.99,within a few hours,8.0,0,6,24,48,62,1,1125,118,35,4.81,4.82,4.89,4.77,1.51,115.0596,Tokyo,1.0,24,0.8444444444444444,1.0,1.0,0.4782608695652174,0.7362637362637363,1.0,1.0,0.5777777777777777,0.5506849315068494,0.8160919540229885,0.8653846153846154,118.0,221.0,2554.0,0.0
Ota Ku,35.55049,139.74107,Room in aparthotel,Private room,5,1.0,5.0,1.0,1.0,1.0,within an hour,7.0,0,24,42,68,330,1,365,19,6,4.68,4.74,4.53,4.47,0.24,211.203,Tokyo,0.0,27,0.0888888888888889,0.0329670329670329,0.0,0.2608695652173913,0.1978021978021977,0.0543478260869565,0.0,0.1333333333333333,0.5506849315068494,0.0651340996168582,0.1730769230769231,19.0,417.0,2571.0,0.0
Embajadores,40.41317,-3.70176,Entire rental unit,Entire home/apt,4,2.0,3.0,1.0,1.0,1.0,within an hour,1.0,0,0,11,41,182,30,365,32,10,4.44,4.25,4.59,4.16,0.45,88.0,Madrid,1.0,16,0.3111111111111111,0.3296703296703297,1.0,0.3586956521739131,0.6923076923076923,0.3043478260869565,1.0,0.0,0.3315068493150684,0.5019157088122606,0.5,,,,
Setagaya Ku,35.62441,139.6293,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,0.96,0.97,within an hour,37.0,1,9,39,69,241,2,365,25,9,4.52,4.48,4.72,4.44,0.9,67.0778,Tokyo,1.0,31,0.1333333333333333,1.0,0.0,0.2282608695652174,0.2307692307692307,0.7934782608695652,0.3260869565217391,0.0,0.5506849315068494,0.3333333333333333,0.3557692307692307,25.0,421.0,1047.0,0.0
Shibuya Ku,35.66398,139.69507,Entire rental unit,Entire home/apt,4,1.0,2.0,0.0,1.0,0.69,within a few hours,13.0,1,12,40,66,70,1,7,58,3,4.55,4.48,4.69,4.5,0.8,235.1598,Tokyo,1.0,25,1.0,1.0,0.9891304347826086,0.25,0.5274725274725275,1.0,1.0,0.7,0.5506849315068494,0.7969348659003832,0.8365384615384616,58.0,242.0,2378.0,0.0
Portazgo,40.3910370774612,-3.647354319691658,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.2,0.4,a few days or more,1.0,0,15,45,75,350,1,365,8,8,5.0,4.88,4.63,5.0,0.71,27.0,Madrid,1.0,7,0.0,0.0,0.1521739130434782,0.0108695652173913,0.1648351648351648,0.0,0.0,0.0,0.3315068493150684,0.0384615384615384,0.0476190476190476,,,,
Sumida Ku,35.70663735734111,139.81407750864724,Entire rental unit,Entire home/apt,14,2.0,7.0,0.0,0.95,0.91,within an hour,76.0,0,29,59,89,152,2,365,0,0,4.81,4.8,4.78,4.75,1.39,203.7196,Tokyo,2.0,27,0.3444444444444444,1.0,0.9891304347826086,0.0,0.3186813186813186,1.0,1.0,0.0,0.5506849315068494,0.5823754789272031,0.5865384615384616,,,,
Valdeacederas,40.4665,-3.69651,Entire rental unit,Entire home/apt,4,0.0,1.0,0.0,1.0,1.0,within an hour,138.0,1,13,43,72,72,2,1125,20,12,4.1,4.15,4.35,4.1,0.68,134.0,Madrid,1.0,18,1.0,1.0,0.9456521739130436,0.2717391304347826,0.3406593406593406,1.0,1.0,0.8666666666666667,0.3315068493150684,0.7969348659003832,0.8173076923076923,,,,
Kita Ku,35.75436,139.73477,Entire home,Entire home/apt,2,1.0,2.0,0.0,1.0,0.99,within an hour,12.0,1,5,12,31,256,1,365,10,10,4.8,4.6,4.8,5.0,1.72,49.5628,Tokyo,1.0,33,0.1999999999999999,0.3516483516483516,0.0217391304347825,0.6195652173913043,0.5494505494505495,0.4347826086956522,0.108695652173913,0.0999999999999999,0.5506849315068494,0.2950191570881226,0.3076923076923077,10.0,232.0,386.0,0.0
Shibuya Ku,35.68079679567242,139.67974258540906,Entire rental unit,Entire home/apt,4,1.0,3.0,0.0,0.98,0.97,within an hour,133.0,1,11,17,41,212,1,365,18,7,4.67,4.61,4.44,4.56,0.85,97.8174,Tokyo,1.0,31,0.1333333333333333,1.0,0.0108695652173913,0.5326086956521738,0.4725274725274725,0.7934782608695652,0.3260869565217391,0.0777777777777777,0.5506849315068494,0.4176245210727969,0.4230769230769231,18.0,420.0,847.0,0.0
San Diego,40.39118,-3.66702,Entire rental unit,Entire home/apt,4,2.0,2.0,0.0,1.0,1.0,within an hour,138.0,1,18,48,78,353,1,365,27,17,4.63,4.48,3.56,4.3,1.62,139.0,Madrid,1.0,23,0.0,0.0,0.1304347826086956,0.0,0.1318681318681318,0.0,0.0,0.0,0.3315068493150684,0.0384615384615384,0.019047619047619,,,,
Toshima Ku,35.73798004630301,139.70026036742556,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,1.0,0.99,within an hour,9.0,1,0,0,0,0,2,90,2,2,5.0,5.0,5.0,5.0,1.15,52.8922,Tokyo,1.0,16,0.3777777777777777,0.0,0.6630434782608696,0.7717391304347826,0.9010989010989012,0.1413043478260869,0.3369565217391305,0.4444444444444444,0.5506849315068494,0.4521072796934866,0.4615384615384615,2.0,225.0,263.0,0.0
Sumida Ku,35.70672,139.79931,Private room in guesthouse,Private room,2,1.0,2.0,1.0,1.0,1.0,within an hour,6.0,1,2,16,17,43,1,365,6,2,4.5,4.17,4.5,4.33,0.27,60.14,Tokyo,1.0,40,1.0,0.7142857142857143,1.0,0.8152173913043479,0.8131868131868132,1.0,0.7173913043478262,1.0,0.5506849315068494,0.8697318007662835,0.9134615384615384,6.0,507.0,887.0,0.0
Pacífico,40.40457532165699,-3.675205851197113,Private room in rental unit,Private room,1,1.0,1.0,0.0,0.95,0.93,within an hour,5.0,0,0,0,0,76,1,365,23,18,4.39,4.59,4.68,4.55,0.85,28.0,Madrid,2.0,5,1.0,0.989010989010989,0.1847826086956522,1.0,0.8571428571428572,1.0,0.3152173913043478,1.0,0.3315068493150684,0.7923076923076923,0.7904761904761904,,,,
Hino Shi,35.66199,139.40815,Entire rental unit,Entire home/apt,3,1.0,2.0,0.0,1.0,1.0,within an hour,2.0,1,1,1,26,107,2,28,1,1,5.0,5.0,5.0,5.0,1.0,35.0796,Tokyo,1.5,29,0.1444444444444445,1.0,1.0,0.6739130434782609,0.989010989010989,0.7065217391304348,1.0,0.1222222222222222,0.5506849315068494,0.7088122605363985,0.7019230769230769,1.0,225.0,225.0,0.0
Taito Ku,35.7142176,139.7801741,Private room in rental unit,Private room,3,0.0,2.0,0.0,1.0,1.0,within an hour,2.0,1,8,22,46,219,1,90,4,4,3.75,3.75,3.75,3.75,1.28,113.646,Tokyo,1.0,24,0.0777777777777777,0.0439560439560439,1.0,0.467391304347826,0.7582417582417582,0.0,0.7173913043478262,0.1222222222222222,0.5506849315068494,0.3831417624521073,0.4423076923076923,4.0,239.0,305.0,0.0
Embajadores,40.41151809692383,-3.700014114379883,Private room in rental unit,Private room,2,1.0,1.0,1.0,1.0,0.81,within a few hours,2.0,0,6,25,52,327,3,1125,90,25,4.78,4.39,4.98,4.63,0.93,90.0,Madrid,1.0,56,0.0,0.0,0.1413043478260869,0.2717391304347826,0.4175824175824175,0.0,0.0,0.0,0.3315068493150684,0.0881226053639846,0.1442307692307692,,,,
