price_eur,log_price_eur,neighbourhood_cleansed,neighbourhood_group,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
23.0,3.1780538303479458,Campamento,Latina,Guesthouse/hostel,Private room,Standard,couple,,single_listing,no_reviews,40.3987252,-3.7661407,5.648,0,26,2,1.0,1.0,1.0,6,1,1,0,1,1,1,0,0,0,0,,0.0,0.0,1.0,1.0,1.0,365,0,0,0,13,0,0,0,0,,,,,,,,0.0,1,0,1,0,,1798.0,,,0,1,0,0.9643835616438357,1.0,1.0,0.8586956521739131,1.0,0.8571428571428571,1.0,1.0,1.0,0.9653846153846154,0.961904761904762,0.5,0.5,0.0,0,0,0,1,0,0.0,0.0356,-0.0035
115.0,4.7535901911063645,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_30d,40.42292,-3.70417,0.6812,1,1566,2,1.0,1.0,1.0,35,1,1,1,1,0,1,0,0,1,0,1.0,0.99,0.0,6.0,1.0,0.0,365,12,38,67,247,242,96,11,111,4.64,4.7,4.76,4.87,4.88,4.64,4.45,1.0,6,6,0,0,8.2,1665.0,1.0,883.0,1,1,1,0.3232876712328767,0.0,0.2087912087912088,0.9565217391304348,0.1195652173913043,0.4065934065934066,0.0,0.8804347826086957,0.0,0.3103448275862069,0.3557692307692308,0.5,0.5,55.0,1,1,1,0,0,0.4,0.6767,0.0454
215.0,5.375278407684165,Valverde,Fuencarral - El Pardo,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,large_operator,reviewed_30d,40.50088,-3.67089,9.7551,0,91,7,3.0,1.0,2.0,16,1,1,1,1,0,1,1,1,1,0,1.0,1.0,0.0,73.0,1.0,1.0,365,0,1,13,288,15,12,2,5,4.47,4.8,4.47,4.33,4.4,4.73,4.53,1.0,72,72,0,0,1.03,3797.0,21.0,414.0,1,1,1,0.210958904109589,0.0,0.0,0.1847826086956521,0.6521739130434783,0.8461538461538461,0.0,0.0,0.0,0.2076923076923077,0.219047619047619,0.1429,0.2857,9.0,1,1,1,1,1,0.0,0.789,0.0114
49.0,3.912023005428146,Acacias,Arganzuela,Apartment/condo,Private room,Shared,couple,within a day,single_listing,reviewed_30d,40.39951,-3.70078,1.9395,1,158,2,1.0,1.0,1.0,4,1,1,0,1,1,0,0,0,0,0,0.62,0.53,1.0,1.0,1.0,1.0,365,2,6,35,216,6,6,1,0,4.83,4.83,4.83,4.83,5.0,4.83,4.83,0.0,1,0,1,0,1.2,244.0,15.0,134.0,1,7,0,0.4082191780821917,0.0,0.2087912087912088,0.9891304347826086,0.4239130434782608,0.7472527472527473,0.0,0.8804347826086957,0.0,0.4038461538461538,0.419047619047619,0.5,0.5,6.0,1,1,1,1,0,0.0667,0.5918,0.0152
98.0,4.59511985013459,Universidad,Centro,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,40.42489,-3.70308,0.9016,1,1566,3,1.0,2.0,1.0,24,1,1,1,1,0,1,1,1,1,0,0.96,1.0,0.0,89.0,1.0,1.0,1125,2,2,12,287,1,1,0,0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,1.0,87,87,0,0,0.5,1277.0,59.0,0.0,1,1,1,0.2136986301369863,0.0,0.0,0.1630434782608695,0.6847826086956522,0.8241758241758241,0.0,0.0,0.0333333333333333,0.21455938697318,0.2115384615384615,0.6667,0.3333,1.0,1,0,1,1,1,0.0667,0.7863,-0.003
51.0,3.951243718581428,Universidad,Centro,House/villa,Private room,Standard,solo,within an hour,professional_host,reviewed_30d,40.42020274772189,-3.702741825818744,0.3888,1,1566,1,1.0,1.0,3.0,4,1,0,1,0,0,1,0,0,0,0,1.0,1.0,0.0,12.0,1.0,1.0,365,7,29,58,329,66,66,2,19,4.61,4.61,4.7,4.82,4.77,4.89,4.58,1.0,12,4,8,0,5.48,622.0,27.0,333.0,1,1,1,0.0986301369863013,0.0,0.0329670329670329,0.1521739130434782,0.2065217391304347,0.3516483516483517,0.0326086956521739,0.0,0.0111111111111111,0.0957854406130268,0.1057692307692307,1.0,3.0,33.0,1,1,1,1,1,0.2333,0.9014,0.01
81.0,4.406719247264253,Arapiles,Chamberí,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_365d,40.43348,-3.70832,1.8938,1,206,2,1.0,1.0,1.0,28,1,1,1,1,1,1,0,0,1,0,1.0,0.99,0.0,44.0,1.0,1.0,365,0,0,11,286,120,4,0,7,4.42,4.58,4.63,4.56,4.55,4.81,4.33,0.0,39,35,4,0,2.35,2455.0,277.0,1252.0,1,30,1,0.2164383561643835,0.0,0.0,0.1739130434782608,0.6847826086956522,0.8461538461538461,0.0,0.0,0.0222222222222222,0.2183908045977011,0.2115384615384615,0.5,0.5,0.0,1,0,0,1,1,0.0,0.7836,-0.0069
126.0,4.844187086458591,Castellana,Salamanca,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_30d,40.42969,-3.68397,2.2073,1,139,2,1.0,1.0,1.0,14,1,1,1,1,0,1,0,1,1,0,1.0,1.0,1.0,5.0,1.0,1.0,1125,4,7,7,8,80,44,1,36,4.95,4.9,4.95,4.9,4.95,4.99,4.85,1.0,5,5,0,0,1.53,2063.0,14.0,1555.0,1,1,1,0.978082191780822,1.0,0.989010989010989,0.9891304347826086,0.9347826086956522,0.9230769230769232,1.0,0.9891304347826086,1.0,0.9692307692307692,1.0,0.5,0.5,16.0,1,1,1,1,0,0.1333,0.0219,0.0308
121.0,4.804021044733257,Palos de Moguer,Arganzuela,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,reviewed_30d,40.40586,-3.69494,1.4292,1,292,3,1.0,2.0,1.0,30,1,1,1,0,0,1,1,1,1,1,1.0,0.98,1.0,12.0,1.0,1.0,365,2,24,53,138,737,66,5,83,4.81,4.86,4.86,4.87,4.84,4.9,4.77,0.0,12,12,0,0,7.49,2965.0,13.0,2939.0,1,1,1,0.6219178082191781,0.7,1.0,0.5760869565217391,0.217391304347826,0.3956043956043956,1.0,0.717391304347826,0.3666666666666666,0.6307692307692307,0.6,0.6667,0.3333,38.0,1,1,1,1,0,0.0667,0.3781,-0.0308
83.0,4.430816798843313,Sol,Centro,House/villa,Private room,Private,small_group,within a few hours,professional_host,reviewed_90d,40.41687,-3.7037,0.0115,1,994,3,0.0,1.0,1.0,37,1,1,1,1,1,1,1,1,0,0,1.0,0.85,0.0,9.0,1.0,1.0,365,9,10,33,126,15,7,0,1,4.6,4.53,4.67,5.0,4.93,5.0,4.53,0.0,8,5,3,0,0.43,4584.0,65.0,987.0,1,3,1,0.6547945205479452,0.9,1.0,0.2282608695652173,0.5,0.6263736263736264,1.0,0.4347826086956521,0.5555555555555556,0.6513409961685823,0.6634615384615384,0.3333,0.3333,4.0,1,0,1,0,0,0.3,0.3452,0.0121
