price_eur,log_price_eur,neighbourhood_cleansed,property_group,room_type,bathroom_type,capacity_bucket,host_response_time,host_scale_bucket,review_recency_bucket,latitude,longitude,distance_to_center_km,is_central_5km,neighbourhood_listing_count,accommodates,bedrooms,beds,bathrooms,amenities_count,has_wifi,has_kitchen,has_air_conditioning,has_washer,has_dedicated_workspace,has_tv,has_parking,has_elevator,has_heating,has_self_checkin,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_tenure_days,days_since_last_review,review_history_days,has_reviews,minimum_nights_capped,is_professional_host,calendar_unavailable_rate,calendar_unavailable_q1,calendar_unavailable_q2,calendar_unavailable_q3,calendar_unavailable_q4,calendar_unavailable_autumn,calendar_unavailable_spring,calendar_unavailable_summer,calendar_unavailable_winter,calendar_unavailable_weekday,calendar_unavailable_weekend,beds_per_guest,bathrooms_per_guest,reviews_last_6m,has_rating,reviewed_last_30d,reviewed_last_90d,low_availability_30,high_annual_availability,availability_30_ratio,availability_365_ratio,calendar_weekend_unavailable_gap
125.0912,4.837005454651507,Nakano Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_365d,35.69608327945914,139.6711431175781,8.8227,0,794,4,1.0,1.0,1.0,29,1,1,1,1,1,1,0,1,1,0,0.98,0.91,0.0,34.0,1.0,1.0,180,0,0,24,299,1,1,0,0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,0.0,28,28,0,0,0.16,622.0,189.0,0.0,1,30,1,0.1808219178082191,0.0,0.0,0.0217391304347826,0.6956521739130435,0.6923076923076923,0.0,0.0,0.0333333333333333,0.1839080459770115,0.173076923076923,0.25,0.25,0.0,1,0,0,1,1,0.0,0.8192,-0.0108
51.8382,3.967234413971701,Kita Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,small_multi_host,reviewed_90d,35.749065376589186,139.74525986441802,7.7996,0,771,4,1.0,2.0,1.0,30,1,1,1,1,0,1,0,0,0,1,1.0,0.99,0.0,3.0,1.0,1.0,365,4,26,56,146,5,5,0,0,4.6,5.0,4.6,4.8,4.4,4.8,4.8,1.0,3,3,0,0,0.62,518.0,47.0,193.0,1,1,0,0.6,0.0444444444444444,1.0,1.0,0.3478260869565217,0.6813186813186813,0.7065217391304348,1.0,0.0,0.5938697318007663,0.6153846153846154,0.5,0.25,3.0,1,0,1,1,0,0.1333,0.4,0.0215
47.5292,3.882165678632581,Ota Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.540895066271176,139.70705600712773,16.5185,0,1048,2,0.0,1.0,1.0,25,1,1,1,1,0,1,0,0,1,1,1.0,0.98,1.0,130.0,1.0,1.0,365,18,38,68,343,34,34,1,0,4.68,4.76,4.79,4.74,4.88,4.62,4.74,1.0,125,120,5,0,4.0,509.0,19.0,235.0,1,1,1,0.0602739726027397,0.0,0.0,0.0108695652173913,0.2282608695652173,0.2417582417582417,0.0,0.0,0.0,0.0498084291187739,0.0865384615384615,0.5,0.5,25.0,1,1,1,0,1,0.6,0.9397,0.0367
96.1992,4.576762480979848,Toshima Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,large_operator,reviewed_365d,35.72506,139.69112,8.4175,0,2375,5,2.0,4.0,1.0,24,1,1,1,1,1,0,1,0,1,1,1.0,1.0,1.0,43.0,1.0,1.0,50,8,10,40,217,43,10,0,16,4.88,4.95,4.86,4.91,4.98,4.77,4.77,1.0,43,43,0,0,0.6,2246.0,126.0,2036.0,1,2,1,0.4054794520547945,0.0111111111111111,0.0439560439560439,0.9891304347826086,0.5652173913043478,0.8571428571428571,0.0,0.717391304347826,0.0444444444444444,0.4022988505747126,0.4134615384615384,0.8,0.2,3.0,1,0,0,0,0,0.2667,0.5945,0.0112
99.2,4.607168188650764,Toshima Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.73339,139.70415,8.123,0,2375,2,1.0,2.0,1.0,22,1,1,1,1,1,1,0,0,0,1,1.0,1.0,1.0,43.0,1.0,1.0,365,4,28,58,333,33,13,2,11,4.67,4.76,4.64,4.85,4.91,4.55,4.55,1.0,23,23,0,0,0.84,2482.0,7.0,1173.0,1,1,1,0.0876712328767123,0.0,0.0,0.0108695652173913,0.3369565217391304,0.3516483516483517,0.0,0.0,0.0,0.0957854406130268,0.0673076923076923,1.0,0.5,8.0,1,1,1,1,1,0.1333,0.9123,-0.0285
87.6618,4.484829131389186,Toshima Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_90d,35.72774,139.731,6.116,0,2375,3,1.0,2.0,1.0,31,1,1,1,1,0,0,0,1,1,0,0.99,0.98,0.0,46.0,1.0,1.0,365,3,6,17,94,19,14,0,9,4.84,4.89,4.47,5.0,4.95,4.89,4.79,1.0,46,46,0,0,1.29,602.0,74.0,368.0,1,1,1,0.7424657534246575,0.2,0.989010989010989,1.0,0.7717391304347826,0.934065934065934,0.7934782608695652,0.9891304347826086,0.2444444444444444,0.7509578544061303,0.7211538461538461,0.6667,0.3333,6.0,1,0,1,1,0,0.1,0.2575,-0.0298
148.39079999999998,5.006565691150671,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,professional_host,reviewed_90d,35.68606,139.71713,4.5454,1,4114,5,2.0,3.0,1.0,29,1,1,1,1,1,1,0,0,0,1,1.0,0.99,0.0,7.0,1.0,1.0,180,4,13,34,281,3,3,0,0,4.67,5.0,5.0,4.33,5.0,4.67,4.33,0.0,5,5,0,0,1.41,691.0,35.0,28.0,1,2,1,0.2301369863013698,0.0888888888888888,0.1758241758241758,0.0108695652173913,0.6413043478260869,0.5384615384615384,0.25,0.0,0.1333333333333333,0.2298850574712643,0.2307692307692307,0.6,0.2,3.0,1,0,1,1,1,0.1333,0.7699,0.0009
58.3234,4.08300383187806,Ota Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_30d,35.5854723865856,139.72726240797294,11.2368,0,1048,3,1.0,2.0,1.0,32,1,1,1,1,0,0,0,1,1,1,0.99,0.98,1.0,22.0,1.0,1.0,365,7,19,45,256,50,33,5,23,4.86,4.9,4.78,4.84,4.94,4.88,4.8,1.0,22,22,0,0,3.16,568.0,6.0,468.0,1,2,1,0.2986301369863013,0.2555555555555555,0.4505494505494505,0.0108695652173913,0.4782608695652174,0.4725274725274725,0.4782608695652174,0.0,0.2444444444444444,0.3065134099616858,0.2788461538461538,0.6667,0.3333,14.0,1,1,1,1,0,0.2333,0.7014,-0.0277
123.8388,4.827023305052632,Shibuya Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,single_listing,reviewed_30d,35.67618,139.69184,6.8206,0,1502,2,1.0,1.0,1.0,67,1,1,1,1,1,1,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1125,2,12,35,293,112,13,1,16,4.8,4.84,4.89,4.8,4.85,4.87,4.75,0.0,1,1,0,0,1.35,2506.0,22.0,2468.0,1,1,0,0.1972602739726027,0.1444444444444444,0.0,0.0217391304347826,0.6195652173913043,0.5274725274725275,0.0434782608695652,0.0,0.2222222222222222,0.2030651340996168,0.1826923076923076,0.5,0.5,7.0,1,1,1,1,1,0.0667,0.8027,-0.0204
83.83019999999999,4.440651611473354,Sumida Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,reviewed_365d,35.70447323649026,139.80168748241232,4.0563,1,3478,3,1.0,2.0,1.0,32,1,1,1,1,0,0,0,1,1,1,0.99,0.99,0.0,96.0,1.0,1.0,365,7,24,49,130,11,9,0,7,4.82,4.64,4.18,4.82,4.91,4.55,4.45,1.0,96,96,0,0,0.86,581.0,104.0,280.0,1,1,1,0.6438356164383562,0.1333333333333333,1.0,1.0,0.4347826086956521,0.7142857142857143,0.7934782608695652,1.0,0.0555555555555555,0.6283524904214559,0.6826923076923077,0.6667,0.3333,1.0,1,0,0,1,0,0.2333,0.3562,0.0543
167.214,5.125236978320016,Toshima Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,professional_host,reviewed_30d,35.732869,139.7252978,6.8742,0,2375,7,2.0,3.0,1.5,36,0,1,1,1,0,1,1,0,1,1,1.0,0.97,,17.0,1.0,1.0,365,12,22,29,299,82,40,1,38,4.98,4.91,4.93,4.91,4.94,4.89,4.89,0.0,14,14,0,0,3.22,799.0,12.0,752.0,1,2,1,0.1808219178082191,0.0333333333333333,0.0,0.0108695652173913,0.6739130434782609,0.4505494505494505,0.0,0.0,0.2777777777777778,0.1839080459770115,0.173076923076923,0.4286,0.2143,18.0,1,1,1,0,1,0.4,0.8192,-0.0108
23.0578,3.18045926829433,Katsushika Ku,House/villa,Private room,Shared,solo,,single_listing,reviewed_365d,35.78306,139.86542,14.3891,0,835,1,1.0,1.0,1.5,20,1,1,1,1,1,1,0,0,1,1,,0.5,0.0,1.0,1.0,1.0,1125,0,28,58,238,5,1,0,2,2.6,3.0,2.4,3.6,3.2,3.8,2.6,0.0,1,0,1,0,0.14,1604.0,351.0,733.0,1,5,0,0.347945205479452,0.0,0.0549450549450549,1.0,0.3260869565217391,0.6593406593406593,0.0,0.7282608695652174,0.0,0.3486590038314176,0.3461538461538461,1.0,1.5,0.0,1,0,0,1,0,0.0,0.6521,-0.0025
67.332,4.224378178084812,Shibuya Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,reviewed_30d,35.685286210987684,139.69592309169497,6.4446,0,1502,2,1.0,1.0,1.0,26,1,1,1,1,0,1,0,0,1,0,1.0,1.0,0.0,13.0,1.0,1.0,365,2,8,24,205,10,10,3,0,4.8,4.8,4.7,4.9,5.0,4.9,4.8,1.0,11,11,0,0,2.65,3567.0,15.0,97.0,1,1,1,0.4383561643835616,0.0,0.0439560439560439,1.0,0.6956521739130435,0.8901098901098901,0.0,0.717391304347826,0.1444444444444444,0.425287356321839,0.4711538461538461,0.5,0.5,10.0,1,1,1,1,0,0.0667,0.5616,0.0459
67.7164,4.229987889807854,Nakano Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,small_multi_host,reviewed_30d,35.6912959538985,139.67941054438788,7.9989,0,794,2,1.0,1.0,1.0,25,1,1,1,1,0,0,1,0,1,1,1.0,1.0,0.0,3.0,1.0,1.0,365,9,34,64,155,19,19,1,2,4.53,4.63,4.63,4.74,4.58,4.47,4.47,1.0,3,3,0,0,1.79,553.0,21.0,297.0,1,1,0,0.5753424657534246,0.0333333333333333,1.0,1.0,0.2608695652173913,0.5934065934065934,0.6956521739130435,1.0,0.0,0.578544061302682,0.5673076923076923,0.5,0.5,15.0,1,1,1,0,0,0.3,0.4247,-0.0112
97.123,4.586221793729248,Sumida Ku,House/villa,Private room,Shared,small_group,,small_multi_host,reviewed_365d,35.69821,139.80259,3.7216,1,3478,4,1.0,1.0,0.5,12,1,1,1,0,1,1,0,0,0,0,,1.0,1.0,2.0,1.0,1.0,20,10,21,49,49,7,4,0,2,5.0,4.71,4.86,5.0,5.0,4.86,5.0,1.0,2,0,2,0,0.25,2167.0,210.0,618.0,1,2,0,0.8657534246575342,1.0,1.0,1.0,0.4673913043478261,0.7472527472527473,1.0,1.0,0.7111111111111111,0.8544061302681992,0.8942307692307693,0.25,0.125,0.0,1,0,0,0,0,0.3333,0.1342,0.0398
87.3394,4.481186214205084,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,stale_over_365d,35.71471,139.69806,7.2631,0,4114,3,0.0,2.0,1.0,33,1,1,1,1,0,0,0,1,1,1,0.98,0.98,0.0,68.0,1.0,0.0,365,6,23,53,225,11,0,0,2,4.27,4.36,4.18,4.36,4.36,4.45,4.36,1.0,68,68,0,0,0.38,894.0,439.0,439.0,1,2,1,0.3835616438356164,0.1333333333333333,1.0,0.0217391304347826,0.3804347826086957,0.4065934065934066,0.7934782608695652,0.3260869565217391,0.0,0.3793103448275862,0.3942307692307692,0.6667,0.3333,0.0,1,0,0,1,0,0.2,0.6164,0.0149
123.2436,4.822244154595775,Bunkyo Ku,Apartment/condo,Entire home/apt,Standard,small_group,,single_listing,reviewed_365d,35.72924,139.76271,5.3565,0,417,4,1.0,0.0,1.0,38,1,1,1,1,0,0,1,0,0,1,,1.0,0.0,1.0,1.0,1.0,30,27,57,87,267,5,5,0,3,3.8,4.8,4.0,4.8,4.8,4.2,3.8,0.0,1,1,0,0,0.47,2694.0,163.0,154.0,1,2,0,0.2684931506849315,0.0,0.0439560439560439,1.0,0.0217391304347826,0.3516483516483517,0.0,0.717391304347826,0.0,0.2681992337164751,0.2692307692307692,0.0,0.25,2.0,1,0,0,0,0,0.9,0.7315,0.001
53.568,3.999447630352418,Sumida Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.70293049007489,139.81138198728388,4.6724,1,3478,2,1.0,1.0,1.0,26,1,1,1,0,0,0,0,0,1,0,1.0,0.99,0.0,35.0,1.0,1.0,365,3,7,34,116,2,2,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,35,35,0,0,0.2,602.0,29.0,267.0,1,30,1,0.6821917808219178,0.1333333333333333,1.0,1.0,0.5869565217391305,0.9230769230769232,0.7934782608695652,1.0,0.0,0.685823754789272,0.6730769230769231,0.5,0.5,1.0,1,1,1,1,0,0.1,0.3178,-0.0127
213.0506,5.366212435670418,Sumida Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,professional_host,reviewed_90d,35.7151819,139.8123284,5.564,0,3478,7,3.0,5.0,1.5,41,1,1,1,1,1,1,0,0,1,1,1.0,0.9,0.0,8.0,1.0,1.0,1125,7,14,30,31,60,19,0,36,4.82,4.8,4.77,4.82,4.77,4.68,4.73,1.0,5,5,0,0,2.59,770.0,85.0,610.0,1,1,1,0.915068493150685,1.0,1.0,0.9891304347826086,0.6739130434782609,0.8241758241758241,1.0,1.0,0.8333333333333334,0.9080459770114944,0.9326923076923076,0.7143,0.2143,4.0,1,0,1,1,0,0.2333,0.0849,0.0246
59.52,4.102973888920155,Toshima Ku,Apartment/condo,Entire home/apt,Standard,solo,within an hour,large_operator,no_reviews,35.73426743496829,139.73743835160792,6.4802,0,2375,1,1.0,1.0,1.0,33,1,1,1,1,1,0,0,1,1,0,0.93,0.98,0.0,24.0,1.0,1.0,365,0,28,58,270,0,0,0,0,,,,,,,,1.0,24,20,4,0,,1418.0,,,0,30,1,0.2602739726027397,0.0111111111111111,0.6813186813186813,0.0217391304347826,0.3260869565217391,0.3516483516483517,0.6739130434782609,0.0108695652173913,0.0,0.264367816091954,0.25,1.0,1.0,0.0,0,0,0,1,1,0.0,0.7397,-0.0144
50.282,3.937339813411936,Sumida Ku,Apartment/condo,Entire home/apt,Standard,solo,within an hour,large_operator,no_reviews,35.70129558173378,139.79568255264147,3.4141,1,3478,1,1.0,1.0,1.0,28,1,1,1,1,0,0,0,0,1,0,1.0,0.99,0.0,30.0,1.0,1.0,365,4,17,47,128,0,0,0,0,,,,,,,,1.0,29,29,0,0,,1097.0,,,0,30,1,0.6493150684931507,0.1333333333333333,1.0,1.0,0.4565217391304347,0.7912087912087912,0.7934782608695652,1.0,0.0,0.6398467432950191,0.6730769230769231,1.0,1.0,0.0,0,0,0,1,0,0.1333,0.3507,0.0332
176.173,5.177126656358301,Toshima Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,small_multi_host,reviewed_30d,35.738934350550466,139.73248958587646,7.1399,0,2375,8,1.0,4.0,1.0,45,1,1,1,1,0,0,1,0,1,1,1.0,1.0,1.0,2.0,1.0,1.0,120,7,21,30,103,44,44,3,5,4.98,4.95,4.98,4.93,4.93,4.82,4.98,1.0,2,2,0,0,4.36,3529.0,4.0,298.0,1,2,0,0.7178082191780822,1.0,0.1978021978021978,1.0,0.6739130434782609,0.7362637362637363,0.4891304347826087,0.717391304347826,0.9333333333333332,0.7049808429118773,0.75,0.5,0.125,24.0,1,1,1,1,0,0.2333,0.2822,0.045
235.8666,5.467497113466484,Shibuya Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,professional_host,no_reviews,35.66703,139.70529,5.8013,0,1502,2,1.0,1.0,1.0,20,1,0,1,0,0,1,0,0,0,1,0.94,1.0,0.0,6.0,1.0,1.0,365,0,0,27,86,0,0,0,0,,,,,,,,1.0,4,4,0,0,,160.0,,,0,2,1,0.7643835616438356,0.6777777777777778,1.0,0.6956521739130435,0.6847826086956522,0.6923076923076923,1.0,1.0,0.3555555555555555,0.7662835249042146,0.7596153846153846,0.5,0.5,0.0,0,0,0,1,0,0.0,0.2356,-0.0067
118.9036,4.7866880866035775,Taito Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,small_multi_host,reviewed_30d,35.71074,139.77924,3.4628,1,2373,8,4.0,7.0,1.0,20,1,1,1,1,0,1,0,0,0,1,1.0,1.0,0.0,2.0,1.0,1.0,365,4,7,9,140,2,2,2,0,2.0,3.0,2.0,2.0,3.5,3.0,3.0,1.0,2,2,0,0,2.0,631.0,4.0,19.0,1,1,0,0.6164383561643836,0.5222222222222223,0.0439560439560439,1.0,0.8913043478260869,0.912087912087912,0.0,0.717391304347826,0.8444444444444444,0.6091954022988506,0.6346153846153846,0.875,0.125,2.0,1,1,1,1,0,0.1333,0.3836,0.0254
133.1264,4.8987826389206175,Itabashi Ku,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,professional_host,reviewed_30d,35.76214627917295,139.70867337259605,10.4324,0,452,10,2.0,6.0,1.0,46,1,1,1,1,0,1,1,0,1,1,1.0,1.0,1.0,11.0,1.0,1.0,365,2,5,15,285,47,44,3,14,4.98,4.98,4.98,4.91,4.98,4.87,4.96,1.0,7,7,0,0,3.56,2419.0,1.0,394.0,1,2,1,0.2191780821917808,0.0111111111111111,0.0,0.0108695652173913,0.8478260869565217,0.6373626373626373,0.0,0.0,0.2444444444444444,0.2222222222222222,0.2115384615384615,0.6,0.1,22.0,1,1,1,1,1,0.0667,0.7808,-0.0107
87.6618,4.484829131389186,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_30d,35.68886696972844,139.71689342161338,4.6139,1,4114,2,1.0,2.0,1.0,30,1,1,1,1,0,0,0,0,1,1,0.98,0.98,0.0,68.0,1.0,0.0,365,0,0,7,88,29,24,3,6,4.69,4.69,4.76,4.72,4.9,4.72,4.69,1.0,68,68,0,0,1.84,895.0,5.0,468.0,1,1,1,0.7589041095890411,0.1333333333333333,1.0,1.0,0.8913043478260869,1.0,0.7934782608695652,1.0,0.2333333333333333,0.7547892720306514,0.7692307692307693,1.0,0.5,16.0,1,1,1,1,0,0.0,0.2411,0.0144
110.298,4.712211288668115,Sumida Ku,Apartment/condo,Entire home/apt,Standard,couple,within an hour,large_operator,reviewed_90d,35.71609,139.82098,6.2228,0,3478,2,1.0,1.0,1.0,29,1,1,1,1,0,1,1,0,0,0,1.0,0.98,,123.0,1.0,1.0,365,2,3,18,286,28,17,0,15,5.0,5.0,4.96,5.0,5.0,4.93,5.0,1.0,110,94,16,0,1.67,2363.0,69.0,433.0,1,5,1,0.2164383561643835,0.0444444444444444,0.0,0.0217391304347826,0.7934782608695652,0.6593406593406593,0.0,0.0,0.2111111111111111,0.2183908045977011,0.2115384615384615,0.5,0.5,12.0,1,0,1,1,1,0.0667,0.7836,-0.0069
156.8166,5.061433599330219,Setagaya Ku,Apartment/condo,Entire home/apt,Standard,family_group,,professional_host,reviewed_365d,35.639484,139.668228,10.0651,0,816,5,1.0,3.0,1.5,33,1,1,0,1,1,1,1,0,1,1,,,,13.0,1.0,1.0,30,7,20,48,57,123,12,0,31,4.76,4.74,4.76,4.72,4.91,4.81,4.61,1.0,5,5,0,0,1.76,1616.0,115.0,1979.0,1,1,1,0.8438356164383561,0.9,1.0,1.0,0.4782608695652174,0.7472527472527473,1.0,1.0,0.6222222222222222,0.8352490421455939,0.8653846153846154,0.6,0.3,3.0,1,0,0,1,0,0.2333,0.1562,0.0301
93.0,4.543294782270004,Bunkyo Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,large_operator,no_reviews,35.7096,139.72979,4.6179,1,417,3,1.0,2.0,1.0,32,1,1,1,1,0,0,0,1,1,1,1.0,0.99,0.0,23.0,1.0,1.0,365,14,36,66,139,0,0,0,0,,,,,,,,1.0,23,23,0,0,,845.0,,,0,30,1,0.6191780821917808,0.2333333333333333,1.0,1.0,0.2391304347826087,0.5714285714285714,0.7934782608695652,1.0,0.1,0.6206896551724138,0.6153846153846154,0.6667,0.3333,0.0,0,0,0,0,0,0.4667,0.3808,-0.0053
78.9632,4.381566528841425,Nerima Ku,House/villa,Private room,Shared,couple,within an hour,small_multi_host,reviewed_365d,35.73479,139.67141,10.4956,0,144,2,1.0,2.0,2.0,21,1,1,1,1,0,0,0,0,0,1,1.0,1.0,0.0,4.0,1.0,1.0,40,24,54,84,264,98,6,0,11,4.87,4.87,4.84,4.91,4.9,4.71,4.8,0.0,4,0,4,0,0.85,3506.0,162.0,3306.0,1,3,0,0.2767123287671232,0.0,0.0549450549450549,0.9782608695652174,0.0652173913043478,0.3736263736263736,0.0,0.7282608695652174,0.0,0.2720306513409962,0.2884615384615384,1.0,1.0,2.0,1,0,0,0,0,0.8,0.7233,0.0164
104.78,4.6613614656378335,Toshima Ku,House/villa,Entire home/apt,Standard,large_group,within an hour,single_listing,reviewed_365d,35.73790892040563,139.68439414877156,9.7737,0,2375,8,2.0,6.0,1.0,8,1,1,0,1,0,1,0,0,0,1,1.0,0.98,0.0,1.0,1.0,1.0,365,13,29,59,334,11,11,0,1,4.55,4.64,4.18,4.91,4.64,4.64,4.45,0.0,1,1,0,0,1.2,782.0,100.0,173.0,1,1,0,0.084931506849315,0.0,0.0,0.0217391304347826,0.3152173913043478,0.3406593406593406,0.0,0.0,0.0,0.0881226053639846,0.0769230769230769,0.75,0.125,5.0,1,0,0,0,1,0.4333,0.9151,-0.0112
84.4192,4.447570899881288,Sumida Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,35.72074390267972,139.82909198679445,7.1182,0,3478,5,2.0,3.0,1.0,35,1,1,1,1,1,0,1,0,1,1,1.0,0.98,1.0,4.0,1.0,1.0,365,5,16,46,166,7,7,1,0,5.0,5.0,5.0,5.0,5.0,4.71,4.86,0.0,4,4,0,0,1.78,419.0,8.0,109.0,1,3,0,0.5452054794520548,0.0444444444444444,0.6703296703296703,0.9891304347826086,0.4673913043478261,0.7912087912087912,0.3804347826086957,1.0,0.0,0.5363984674329502,0.5673076923076923,0.6,0.2,7.0,1,1,1,1,0,0.1667,0.4548,0.0309
135.27779999999998,4.914695449427946,Setagaya Ku,Apartment/condo,Entire home/apt,Standard,family_group,within an hour,small_multi_host,reviewed_30d,35.64956739692679,139.67657230931002,8.9025,0,816,5,1.0,3.0,1.0,37,1,1,1,0,1,1,0,0,1,1,1.0,0.99,1.0,2.0,1.0,1.0,365,7,28,58,330,30,30,2,7,4.8,4.8,4.9,4.93,5.0,4.9,4.77,1.0,2,2,0,0,2.51,403.0,7.0,351.0,1,2,0,0.0958904109589041,0.0333333333333333,0.0,0.0108695652173913,0.3369565217391304,0.3516483516483517,0.0,0.0,0.0333333333333333,0.0919540229885057,0.1057692307692307,0.6,0.2,15.0,1,1,1,1,1,0.2333,0.9041,0.0138
91.6484,4.528811683289215,Sumida Ku,Apartment/condo,Entire home/apt,Standard,small_group,within an hour,professional_host,no_reviews,35.73453,139.82141,7.6949,0,3478,4,2.0,2.0,1.0,33,1,1,1,1,0,1,0,0,1,1,1.0,1.0,1.0,18.0,1.0,1.0,365,8,34,64,308,0,0,0,0,,,,,,,,1.0,18,18,0,0,,2009.0,,,0,1,1,0.1561643835616438,0.3111111111111111,0.0329670329670329,0.0217391304347826,0.2608695652173913,0.2857142857142857,0.0326086956521739,0.0,0.3111111111111111,0.1532567049808429,0.1634615384615384,0.5,0.25,0.0,0,0,0,0,1,0.2667,0.8438,0.0102
271.7088,5.608404559224537,Shinjuku Ku,Apartment/condo,Entire home/apt,Standard,large_group,within an hour,single_listing,reviewed_30d,35.717655813671385,139.69429322285887,7.7237,0,4114,10,3.0,7.0,2.0,41,1,1,1,1,1,0,1,0,1,1,1.0,1.0,1.0,1.0,1.0,1.0,365,6,29,55,234,25,11,1,10,4.88,4.88,4.84,4.92,4.92,4.92,4.88,0.0,1,1,0,0,1.08,893.0,14.0,680.0,1,3,0,0.3589041095890411,0.0,0.0439560439560439,1.0,0.3804347826086957,0.6483516483516484,0.0,0.717391304347826,0.0666666666666666,0.3524904214559387,0.375,0.7,0.2,6.0,1,1,1,1,0,0.2,0.6411,0.0225
31.031,3.466704183864275,Suginami Ku,Apartment/condo,Private room,Private,small_group,within an hour,large_operator,reviewed_365d,35.723244,139.61467,14.5363,0,577,3,1.0,3.0,1.0,24,1,0,1,1,0,0,0,1,1,1,0.99,1.0,0.0,134.0,1.0,1.0,5,6,14,29,165,19,11,0,13,4.53,4.74,4.79,4.58,4.74,4.47,4.58,1.0,36,15,21,0,1.11,2761.0,169.0,342.0,1,1,1,0.547945205479452,0.2888888888888888,0.2197802197802197,1.0,0.6739130434782609,0.8131868131868132,0.3478260869565217,0.7282608695652174,0.3,0.5555555555555556,0.5288461538461539,1.0,0.3333,2.0,1,0,0,1,0,0.2,0.4521,-0.0267
197.315,5.28985667563017,Edogawa Ku,House/villa,Entire home/apt,Standard,family_group,within an hour,single_listing,reviewed_30d,35.710508732974155,139.84322044166362,7.6074,0,552,6,3.0,3.0,2.0,29,1,1,1,1,0,1,0,0,1,0,1.0,1.0,0.0,1.0,1.0,1.0,90,5,9,38,119,3,3,2,0,4.67,4.67,4.67,4.67,5.0,5.0,5.0,1.0,1,1,0,0,1.8,220.0,7.0,42.0,1,2,0,0.673972602739726,0.1333333333333333,1.0,0.9891304347826086,0.5652173913043478,0.8901098901098901,0.6956521739130435,0.9891304347826086,0.1111111111111111,0.6704980842911877,0.6826923076923077,0.5,0.3333,3.0,1,1,1,1,0,0.1667,0.326,0.0122
155.0,5.049856007249537,Ota Ku,House/villa,Entire home/apt,Standard,family_group,,single_listing,reviewed_365d,35.55882,139.69528,15.0772,0,1048,6,2.0,3.0,1.0,27,1,1,1,1,0,1,0,0,0,0,,1.0,0.0,1.0,1.0,1.0,50,0,2,2,2,6,6,0,2,4.67,4.67,5.0,5.0,4.83,4.17,4.33,1.0,1,1,0,0,0.55,354.0,180.0,149.0,1,1,0,0.9945205479452056,1.0,1.0,1.0,0.9782608695652174,0.978021978021978,1.0,1.0,1.0,0.992337164750958,1.0,0.5,0.1667,1.0,1,0,0,1,0,0.0,0.0055,0.0077
15.655,2.812710471645643,Taito Ku,Room,Shared room,Shared,solo,within an hour,large_operator,reviewed_90d,35.6962486,139.7863853,2.4153,1,2373,1,1.0,1.0,3.0,27,1,0,1,1,1,1,0,0,1,1,1.0,1.0,0.0,36.0,1.0,1.0,365,13,43,73,253,40,20,0,25,4.5,4.68,4.43,4.78,4.73,4.78,4.7,1.0,36,0,0,36,1.88,734.0,44.0,594.0,1,1,1,0.3068493150684931,0.0,0.0439560439560439,1.0,0.1739130434782608,0.5054945054945055,0.0,0.717391304347826,0.0,0.3026819923371647,0.3173076923076923,1.0,3.0,12.0,1,0,1,0,0,0.4333,0.6932,0.0146
